id,imdb_id,title_orig,title_pt,year,country,director,duration,genres,poster_path,overview,era,streaming,streaming_checked_at
1777,tt0361596,Fahrenheit 9/11,Fahrenheit 11 de Setembro,2004,EUA,Michael Moore,122,Documentário,/cZ7M343iuiMDc36fSeSm699XQFv.jpg,"O diretor Michael Moore investiga como os Estados Unidos se tornaram alvo de terroristas, a partir dos eventos ocorridos no atentado de 11 de setembro de 2001. Os paralelos entre as duas gerações da família Bush que já comandaram o país e ainda as relações entre o atual Presidente americano, George W. Bush, e Osama Bin Laden.",XXI,,2026-07-31
501,tt0427312,Grizzly Man,O Homem-Urso,2005,EUA,Werner Herzog,100,Documentário,/zuZWpcuye25rpsiZ4XzsAvmLDHG.jpg,"A vida e a morte de Timothy Treadwell, ecologista e especialista em ursos. Por 13 verões consecutivos Treadwell foi para o Alasca viver desarmado entre esses animais. Nas últimas 5 vezes ele documentou sua viagem com uma câmera. Em outubro de 2003 os restos mortais de Treadwell e de sua namorada Amie Huguenard foram encontrados pelo piloto que deveria trazê-los de volta. O casal fora devorado por um urso, o primeiro caso registrado de ataque naquele campo. Herzog utiliza as filmagens de Treadwell para explorar sua personalidade e levantar questões sobre a difícil relação entre homem e natureza.",XXI,,2026-07-31
29963,tt0810784,Bright Star,Brilho de uma Paixão,2009,Reino Unido / Austrália / França,Jane Campion,119,Drama; Romance,/csN6y4nq2kaBiegHaGw0DGp4plf.jpg,"Londres, 1818. O jovem poeta John Keats é vizinho de Fanny Brawne, estudante de moda e dona de opiniões fortes. Seus mundos não poderiam ser mais distintos. Quando o irmão de John adoece, Fanny oferece seus cuidados. Encantado, John se aproxima da moça e se oferece para ensiná-la poesia. Os dois terminam se apaixonando. Quando a mãe de Fanny e o melhor amigo de John descobrem o caso, já é tarde demais para tentarem desaconselhá-los.",XXI,,2026-07-31
11423,tt0353969,Memories of Murder,Memórias de um Assassino,2003,Coreia do Sul,Bong Joon-ho,132,Crime; Drama; Thriller,/jcgUjx1QcupGzjntTVlnQ15lHqy.jpg,"Província de Gyunggi, 1986. O corpo de uma jovem mulher, brutalmente estuprada e depois assassinada, é encontrado no campo. Dois meses depois, ocorreram outros crimes semelhantes. Em um país que nunca havia conhecido tais atrocidades, o boato de um assassino em série crescia a cada dia. Uma unidade especial da polícia é então criada na região para encontrar o culpado rapidamente.",XXI,,2026-07-31
8363,tt0829482,Superbad,Superbad: É Hoje,2007,EUA,Greg Mottola,113,Comédia,/ek8e8txUyUwd2BNqj6lFEerJfbq.jpg,"Os estudantes adolescentes Seth e Evan têm grandes esperanças para uma festa de formatura. Os adolescentes co-dependentes pretendem beber e conquistar garotas para que eles possam se tornar parte da multidão popular da escola, mas a ansiedade de separação e dois policiais entediados complicam a auto-missão proclamada dos amigos.",XXI,,2026-07-31
103328,tt2076220,Holy Motors,Holy Motors,2012,Alemanha / França,Leos Carax,116,Drama; Fantasia,/yruQV70l1qv4Ala72QNwDICGa6q.jpg,"O senhor Oscar parece um importante executivo indo para o escritório ao entrar em sua limusine, mas seu ""trabalho"" real é um pouco mais complexo: ele tem uma série de compromissos durante o dia, onde encarna personagens, desde uma idosa pedinte, um milionário em estado terminal, até um assassino frio. O objetivo e a motivação de Oscar, no entanto, são misteriosos.",XXI,,2026-07-31
1429,tt0307901,25th Hour,A Última Noite,2002,EUA,Spike Lee,135,Crime; Drama,/fALUwfVfkgkYoKDgdh7CbB7GRw0.jpg,"Monty Brogan é condenado a sete anos de prisão por tráfico de drogas. Como só lhe resta mais um dia antes de se apresentar à penitenciária, ele decide aproveitar os últimos momentos de liberdade com seus melhores amigos.",XXI,Disney+,2026-07-31
64,tt0287467,Talk to Her,Fale com Ela,2002,Espanha,Pedro Almodóvar,109,Drama; Romance,/eNp7w5m4GczvGFfXQKAqeK1hoe9.jpg,"Benigno está apaixonado por Alicia, uma dançarina que observa do anonimato de seu apartamento. Depois de um acidente, ela é levada ao hospital onde Benigno trabalha como cuidador. Quando a toureira Lydia é levada para a mesma ala hospitalar, seu companheiro Marco cria um laço verdadeiro com Benigno.",XXI,Belas Artes à La Carte,2026-07-31
265228,tt3409392,Timbuktu,Timbuktu,2014,França,Abderrahmane Sissako,97,Drama; Guerra,/pG5SYVCdN22Cc10nKhW4XFugtpj.jpg,"Em 2012, em Timbuktu no Mali, o pastor de gado Kidane vive pacificamente nas dunas com sua esposa Satima, sua filha Toya e seu filho Issan de doze anos. Na cidade, as pessoas sofrem  impotentes, com o regime de terror imposto pelos jihadistas determinados a controlar sua fé. Música, risos, cigarros, mesmo o futebol, foram proibidos. As mulheres tornaram-se sombrias, mas resistem com dignidade. Todos os dias, os novos tribunais improvisados emitem sentenças trágicas e absurdas. Kidane e sua família, por morarem nas dunas, estão sendo poupados do caos que reina em Timbuktu. Mas seu destino mudará abruptamente.",XXI,Reserva Imovision,2026-07-31
38368,tt1588895,Uncle Boonmee Who Can Recall His Past Lives,"Tio Boonmee, que Pode Recordar Suas Vidas Passadas",2010,Tailândia / Reino Unido / Alemanha / Espanha / França / EUA,Apichatpong Weerasethakul,114,Drama; Fantasia,/9XeIVAvmMXyhUtTQoSjRGQt2EjY.jpg,"Sofrendo de insuficiência renal, Tio Boonmee resolveu passar os últimos dias de sua vida recolhido em uma casa perto da floresta e ao lado de entes queridos. Durante um jantar com a família, o espírito de sua esposa falecida aparece para ajudá-lo em sua jornada final. A eles se junta Boonsong, filho de Boonmee que retorna após muito tempo metamorfoseado em outra forma de existência. Juntos, eles percorrerão o interior de uma caverna misteriosa, onde Boonmee nasceu em sua primeira vida.",XXI,Reserva Imovision,2026-07-31
11400,tt0402399,The New World,O Novo Mundo,2005,EUA / Reino Unido,Terrence Malick,151,Drama; História; Romance,/rPDEiCVQJPjshrQEpQxHzfCOWDN.jpg,"O Novo Mundo é uma superprodução épica que se passa durante a jornada dos europeus em busca da colonização da América. O aclamado cineasta Terrence Malick traz à vida sua interpretação única de uma história repleta de aventura, conquista e poder. No elenco estelar, nomes como Colin Farrell, Christopher Plummer, Christian Bale, David Thewlis e, apresentando, a bela atriz QOrianka Kilcher.",XXI,,2026-07-31
150540,tt2096673,Inside Out,Divertida Mente,2015,EUA,Pete Docter,95,Animação; Família; Aventura; Drama; Comédia,/62SAZfLfzhxJWUFJvfIPMw6QUpE.jpg,"Quando Riley, de 11 anos, se muda para uma nova cidade, suas Emoções - Alegria, Medo, Raiva, Nojinho e Tristeza trabalham juntas para ajudá-la na transição. Porém, uma série de eventos faz com que Alegria e Tristeza se envolvam em uma perigosa aventura que virará o mundo de Riley de cabeça para baixo.",XXI,Disney+,2026-07-31
152584,tt2278871,Blue Is the Warmest Color,Azul É A Cor Mais Quente,2013,Bélgica / França / Espanha,Abdellatif Kechiche,179,Romance; Drama,/ao3vG9cD1pORpQu6I7KmOiqHIrA.jpg,"Adèle é uma garota de 15 anos que descobre, na cor azul dos cabelos de Emma, sua primeira paixão por outra mulher. Sem poder revelar a ninguém seus desejos, ela se entrega por completo a este amor secreto, enquanto trava uma guerra com sua família e com a moral vigente.",XXI,,2026-07-31
48303,tt1020773,Certified Copy,Cópia Fiel,2010,França / Itália / Bélgica,Abbas Kiarostami,106,Drama; Romance,/sBvoYZq5LW683FCXoHS94g1JmLe.jpg,"Um escritor inglês está na Itália lançando seu mais novo trabalho sobre História da Arte, um livro onde defende que as cópias de obras artísticas possuem tanto valor quanto a original. Elle, dona de uma galeria, fica interessada em conversar mais  com o autor e o convida para um café. Na conversa os dois vão discutir o argumento do livro, e após a dona da cafeteria confundi-los com um casal, irão, de certa forma, colocar a tese do livro em prática.",XXI,MUBI; Reserva Imovision; Telecine,2026-07-31
167073,tt2381111,Brooklyn,Brooklin: Um Amor Sem Fronteiras,2015,Canadá / Irlanda / Reino Unido,John Crowley,117,Romance; Drama; História,/mPCzhX8mt6Leo5c1dkXEHuyE7Nt.jpg,"A jovem irlandesa Ellis Lacey se muda de sua terra natal e vai morar em Brooklyn para tentar realizar seus sonhos. No início de sua jornada nos Estados Unidos, ela sente falta de sua casa, mas ela vai tentando se ajustar aos poucos até que conhece e se apaixona por Tony, um bombeiro italiano. Logo, ela se encontra dividida entre dois países, entre o amor e o dever.",XXI,,2026-07-31
114982,tt2400275,Goodbye to Language,Adeus à Linguagem,2014,França,Jean-Luc Godard,69,Drama,/9Vvx6TTOwXZijo22oaM5POUsxIa.jpg,"Um homem e uma mulher dividem a intimidade em uma casa, onde mora também um cachorro. Ela é casada, mas não há qualquer informação sobre sua vida fora daquele local. Os dois conversam sobre a questão da linguagem sob o ponto de vista filosófico, enquanto que o cão a tudo observa.",XXI,Reserva Imovision,2026-07-31
253450,tt3508840,The Assassin,A Assassina,2015,Hong Kong / Taiwan,Hou Hsiao-hsien,105,Drama; Ação,/5cUGF118vuGofVL32k8d1tQfuNW.jpg,"No século VIII, durante a dinastia Tiang, Yinniang (Shu Qi) é uma assassina profissional, treinada com os melhores mestres. Ela é encarregada de matar um homem do governo, mas não consegue cumprir a tarefa quando o vê segurando um bebê recém-nascido. Punida por sua covardia, ela recebe a tarefa mais difícil de sua vida: matar o próprio primo, por quem é apaixonada, e com quem deveria se casar desde a adolescência. Yinniang tem que se confrontar ao passado para cumprir as ordens de sua mestra.",XXI,Reserva Imovision,2026-07-31
824,tt0203009,Moulin Rouge!,Moulin Rouge: Amor em Vermelho,2001,Austrália / EUA,Baz Luhrmann,128,Drama; Romance; Música,/zVP7NyMl37zA83RQZ1zXSmPmjyo.jpg,"Christian é um jovem escritor que possui um dom para a poesia e que enfrenta seu pai para poder se mudar para o bairro boêmio de Montmartre, em Paris. Lá ele recebe o apoio de Henri de Toulouse-Latrec, que o ajuda a participar da vida social e cultural do local, que gira em torno do Moulin Rouge, uma boate que possui um mundo próprio de sexo, drogas, adrenalina e Can-Can. Ao visitar o local, Christian logo se apaixona por Satine, a mais bela cortesã de Paris e estrela maior do Moulin Rouge.",XXI,Disney+,2026-07-31
23160,tt0249241,Werckmeister Harmonies,As Harmonias de Werckmeister,2001,França / Alemanha / Hungria,Béla Tarr,139,Drama,/1ddmhSJx7GWa1YsDjgaypdRLN7K.jpg,"János Valuska, um simples carteiro apaixonado por astronomia, vê sua cidade sofrer uma revolta depois da chegada de um circo e suas atrações: uma baleia gigante e um príncipe medonho com seus seguidores, pessoas simples das cidades vizinhas que ficaram seduzidas pelo seu discurso niilista contra a burguesia local.",XXI,,2026-07-31
97630,tt1790885,Zero Dark Thirty,A Hora Mais Escura,2012,EUA,Kathryn Bigelow,149,Thriller; Drama,/fWpjkM77R5o4MV0nxO2cnywkCoJ.jpg,"Maya é uma agente da CIA que está por trás dos principais esforços em capturar Osama bin Laden, por ter descoberto os interlocutores do líder do grupo terrorista. Com isso ela participa da operação que levou militares americanos a invadir o território paquistanês, com o objetivo de capturar e matar bin Laden.",XXI,,2026-07-31
39504,tt0416991,Moolaadé,Moolaadé,2004,Burquina Faso / Camarões / França / Marrocos / Senegal / Tunísia,Ousmane Sembène,124,Drama,/9S7lWdLExHw6LP3Vq7smiyGY5MR.jpg,"Numa aldeia muçulmana do Senegal a mutilação vaginal é uma prática ritualística pela qual todas as meninas ao entrarem na puberdade devem passar. Quatro meninas conseguem fugir do ritual e buscam proteção na casa de Collé, uma mulher que há pouco tempo foi a primeira a não permitir que sua filha fosse cortada. Para proteger as meninas Collé inicia o Moolaadé, uma tradição em que nenhuma mulher pode entrar em sua casa e que se pode ser quebrada se Collé pronunciar uma palavra. Uma disputa política vai se iniciar na aldeia para fazer com que Collé pronuncie a palavra a qualquer custo.",XXI,,2026-07-31
59,tt0399146,A History of Violence,Marcas da Violência,2005,Alemanha / EUA,David Cronenberg,96,Drama; Thriller; Crime,/5VCbr01tHRvEtS5sdhS2HWd1Av1.jpg,"Tom Stall leva uma vida tranquila e feliz na pequena cidade de Millbrook, no estado de Indiana, onde mora com sua esposa Edie e seus dois filhos. Um dia esta rotina de calmaria é interrompida quando Tom consegue impedir um assalto em seu restaurante. Percebendo o perigo, Tom se antecipa e consegue salvar seus clientes e amigos e, em legítima defesa, mata dois criminosos. Considerado um herói, Tom tem sua vida inteiramente transformada a partir de então. A mídia passa a segui-lo, o que o obriga a falar com ela regularmente e faz com que ele deseje que sua vida retorne à calmaria anterior. Surge então em sua vida Carl Fogarty, um misterioso homem que acredita que Tom lhe fez mal no passado.",XXI,Max,2026-07-31
27904,tt0477731,Syndromes and a Century,Síndromes e um Século,2006,Áustria / França / Holanda / Tailândia,Apichatpong Weerasethakul,105,Drama; Romance,/1XUMd93PRMUkCtE2NWn0zQb1NC6.jpg,"História de amor inspirada na relação dos pais do diretor antes de serem amantes.  Na primeira parte, a história de uma médica na época em que nasceu o cineasta. Dr. Nohng (Jaruchai Iamaram) se junta à equipe de uma pequena clínica na Tailândia depois de ser entrevistado pela Dra. Toey (Nantarat Sawaddikul), cada vez mais próxima dele.  Na segunda parte, no mundo atual, o Dr. Nohng é mais uma vez questionada por Toey antes de conseguir um emprego, desta vez em um ambiente urbano. Trabalhando ao lado do alcoólatra Dr. Wan (Wanna Wattanajinda), ele se adapta à sua nova rotina.",XXI,,2026-07-31
81401,tt1316540,The Turin Horse,O Cavalo de Turim,2011,Hungria / Suíça / França / Alemanha / EUA,Béla Tarr,155,Drama,/nwHFQRGE5OyMuscTm1deX9Ssn1u.jpg,"Turim, 3 de Janeiro de 1889. O filósofo Friedrich Nietzsche sai de casa. Ali perto um camponês luta com a teimosia do seu cavalo, que se recusa a obedecer. O homem perde a paciência e começa a chicotear o animal. Nietzsche aproxima-se e tenta impedir a brutalidade dos golpes com o seu próprio corpo. Naquele momento perde os sentidos e é levado para casa onde permanece em silêncio por dois dias. A partir daquele trágico evento Nietzsche nunca mais recuperará a razão, ficando aos cuidados da sua mãe e irmãs até ao dia da sua morte, a 25 de Agosto de 1900. Partindo deste evento, o filme tenta recriar o percurso do camponês, da sua filha, do velho cavalo doente e a sua existência miserável.",XXI,,2026-07-31
113,tt0374546,"Spring, Summer, Fall, Winter... and Spring","Primavera, Verão, Outono, Inverno e... Primavera",2003,Coreia do Sul / Alemanha,Kim Ki-duk,103,Drama,/8U4MIzDfTieeMVypUFai9XgD5IO.jpg,"Um monge mora em uma pequena casa sobre um lago com uma criança que educa para uma relação simples e contemplativa com a vida. Mas o tempo é implacável, e as mudanças do caráter e as necessidades da vida desviam o jovem para o mundo dos homens.",XXI,,2026-07-31
93858,tt2153963,Tabu,Tabu,2012,Brasil / França / Alemanha / Portugal,Miguel Gomes,119,Drama; Romance,/fTWS1n6Rio5IWpMuZNmM27iSQ4H.jpg,"Aurora, uma idosa de opiniões contraditórias, convive com uma empregada cabo-verdiana e uma amiga engajada em causas sociais. Após sua morte, fatos obscuros de seu passado surgem, e as companheiras de Aurora conhecem sua trágica aventura na África.",XXI,,2026-07-31
152603,tt1714915,Only Lovers Left Alive,Amantes Eternos,2013,Reino Unido / Alemanha / França / Grécia,Jim Jarmusch,123,Drama; Romance; Fantasia,/yOrYjoPBbj5pEDgPsE8pnS0KKsy.jpg,"Amantes há séculos, Adam e Eve são vampiros. Ele toca rock em Detroit e ela passeia por Tânger. Sofrendo de depressão e com a constante mudança do mundo, eles encontram estabilidade um no outro. Porém, a chegada da irmã mais nova de Eve traz problemas.",XXI,Prime Video,2026-07-31
122081,tt2101441,Spring Breakers,Spring Breakers: Garotas Perigosas,2013,França / EUA / México,Harmony Korine,94,Drama; Crime,/mEneXUbETu7FfavoefiEUU9XEVG.jpg,"Brit, Candy, Cotty e Faith são as melhores amigas desde a escola primária e estão tentando juntar dinheiro para passar duas semanas de férias na Flórida. Sem conseguir o suficiente, três delas assaltam um restaurante usando armas de brinquedo. Depois de alguns dias se divertindo, as garotas são presas numa batida policial e vão parar na cadeia, até que Alien, um traficante local, paga sua fiança. Logo, elas mergulham de cabeça em férias tão viciantes e perigosas que elas jamais vão esquecer.",XXI,Prime Video; MUBI,2026-07-31
171274,tt1791528,Inherent Vice,Vício Inerente,2014,EUA,Paul Thomas Anderson,149,Drama; Mistério; Comédia,/z8Vew0X034bqtnEiEIEwatt7u4k.jpg,"Em uma comunidade litorânea da Califórnia, o solitário detetive particular Larry ""Doc"" Sportello costuma lidar com os seus casos através da fumaça de um cigarro de maconha. Um dia, ele recebe a visita inesperada da ex-namorada Shasta, por quem ainda sente algo. Shasta precisa da ajuda de Larry para encontrar seu amante, Mickey Wolfmann, um bilionário do mercado imobiliário, que desapareceu misteriosamente. Aparentemente, a esposa de Mickey está tentando interná-lo em um hospital psiquiátrico.",XXI,,2026-07-31
2013,tt0401383,The Diving Bell and the Butterfly,O Escafandro e a Borboleta,2007,França / EUA,Julian Schnabel,111,Drama; História,/lL07UboNRO7XMpCzev3349Ig4ri.jpg,"Jean-Dominique Bauby (Mathieu Amalric) tem 43 anos, é editor da revista Elle e um apaixonado pela vida. Mas, subitamente, tem um derrame cerebral. Vinte dias depois, ele acorda. Ainda está lúcido, mas sofre de uma rara paralisia: o único movimento que lhe resta no corpo é o do olho esquerdo. Bauby se recusa a aceitar seu destino. Aprende a se comunicar piscando letras do alfabeto, e forma palavras, frases e até parágrafos. Cria um mundo próprio, contando com aquilo que não se paralisou: sua imaginação e sua memória.",XXI,,2026-07-31
11190,tt0376968,The Return,O Retorno,2003,Rússia,Andrey Zvyagintsev,111,Drama; Mistério,/qE6vQOOiHfNNdz3bjpzO11QNnPP.jpg,"Andrei e Ivan são dois adolescentes comuns que tem suas vidas mudadas com o inesperado retorno de seu pai, que ficou longe de casa por doze anos sem mandar notícia. Para se reaproximarem, aconselhado pela mãe, o pai sai com os dois em uma viagem para pescar, mas uma série de coisas começam a não fazer sentido para os jovens, que chegam até mesmo a duvidar que o homem seja seu pai de verdade.",XXI,,2026-07-31
76025,tt1723811,Shame,Shame,2011,Canadá / Reino Unido,Steve McQueen,102,Drama,/cAWLz9kFv4xc6IsEXTj2DrcqD55.jpg,"Brandon é um novaiorquino de 30 anos que não consegue controlar sua vida sexual. Não bastasse os efeitos do seu vício em sexo, Brandon terá que se entender com as cobranças diárias de seu chefe, David, e, nesse meio tempo, amadurecer a relação com a sua irmã, Sissy.",XXI,Prime Video,2026-07-31
644,tt0212720,A.I. Artificial Intelligence,A.I.: Inteligência Artificial,2001,Reino Unido / EUA,Steven Spielberg,146,Drama; Ficção científica; Aventura,/nOGKRZ95qZ6jLxoH19zzNkTIiDW.jpg,"O primeiro menino-robô programado para amar, David, é adotado por um funcionário da Cybertronics e sua esposa. Apesar de aos poucos ele ir se tornando o filho do casal, uma série de circunstâncias inesperadas dificulta a vida de David. Sem a total aceitação dos humanos ou das máquinas, o menino-robô embarca em uma jornada para descobrir seu verdadeiro mundo.",XXI,Paramount+,2026-07-31
8898,tt1221141,The Headless Woman,A Mulher Sem Cabeça,2008,Argentina / França / Itália / Espanha,Lucrecia Martel,87,Drama; Mistério,/a7sFZUcMzCbG8CbvmsTsgWt37Si.jpg,"Mulher dirigindo pela rodovia se distrai e atropela algo (ou alguém). Temerosa, vai embora sem parar e guarda esse segredo. O incidente deixa a mulher ao mesmo tempo traumatizada e em estado de alerta. Uma noite, no entanto, diz ao marido que teme ter matado alguém na estrada. Eles vão até lá, mas descobrem apenas um cachorro morto. Amigos do casal próximos a policiais também confirmam que não houve nenhum relato de uma pessoa atropelada. Tudo volta ao normal na vida da mulher, até que notícias de uma descoberta terrível passam a atormentar a todos.",XXI,,2026-07-31
423,tt0253474,The Pianist,O Pianista,2002,França / Alemanha / Polônia / Reino Unido,Roman Polanski,150,Drama; Guerra,/g0s9Yb5tfka73UKxFAPxO9lPHBW.jpg,"Um pianista judeu polonês vê Varsóvia mudar gradualmente à medida que a Segunda Guerra Mundial começa. Szpilman é forçado a ir para o Gueto de Varsóvia, mas depois é separado de sua família durante a Operação Reinhard. A partir deste momento até que os prisioneiros dos campos de concentração sejam liberados, Szpilman se esconde em vários locais entre as ruínas de Varsóvia.",XXI,Claro tv+,2026-07-31
25376,tt1305806,The Secret in Their Eyes,O Segredo dos seus Olhos,2009,Argentina / Espanha,Juan José Campanella,129,Mistério; Thriller; Drama,/pefOYP69bB3ZC6p6B3ZbWc46ioT.jpg,Benjamín Espósito trabalhou a vida toda em um Tribunal de Justiça e agora aposentado tem a chance de escrever sobre a investigação de um assassinato que acabou mudando sua vida anos atrás.,XXI,,2026-07-31
4512,tt0443680,The Assassination of Jesse James by the Coward Robert Ford,O Assassinato de Jesse James Pelo Covarde Robert Ford,2007,Canadá / Reino Unido / EUA,Andrew Dominik,159,Drama; Faroeste,/9vpIhmdk0jq6POxz7Fm06gBP3YZ.jpg,"Qualquer pessoa na América em 1880 conhece Jesse James. Ele é o criminoso mais conhecido em todo país, caçado implacavelmente pela lei em dez estados. Ele é também um dos maiores heróis do seu tempo, comparado à Robin Hood pelo público. Robert Ford? Ninguém conhece esse nome. Ainda não... Este jovem ambicioso de apenas 19 anos de idade faz planos para mudar isso. Ele se aproximará de Jesse, cavalgará ao lado do seu bando e conquistará sua amizade. E se isso ainda não trouxer a fama para Ford, ele arrumará uma outra maneira. Uma maneira mortal!",XXI,Max,2026-07-31
83666,tt1748122,Moonrise Kingdom,Moonrise Kingdom,2012,EUA,Wes Anderson,94,Comédia; Drama; Romance,/3Vo4SrfuYYRcvQX02PqZJAaOZJt.jpg,"Em 1965, residentes de uma ilha formam uma comunidade aparentemente imune aos males do resto do mundo. Os adolescentes Sam e Suzy se apaixonam e decidem fugir antes da chegada de uma violenta tempestade que ameaça a região.",XXI,,2026-07-31
12,tt0266543,Finding Nemo,Procurando Nemo,2003,EUA,Andrew Stanton,100,Animação; Família; Aventura,/djbivExXSZb0sTO8uYaaQC5vMRM.jpg,"Nemo, um jovem peixe-palhaço aventureiro, é inesperadamente levado de sua casa na Grande Barreira de Corais para o aquário do consultório de um dentista. Cabe ao seu preocupado pai Marlin e à simpática mas esquecida peixe Dory trazer Nemo para casa - encontrando tubarões vegetarianos, tartarugas surfistas, medusas hipnóticas, gaivotas esfomeadas e muito mais pelo caminho.",XXI,Disney+,2026-07-31
43434,tt1321865,Carlos,"Carlos, o Chacal",2010,Alemanha / França,Olivier Assayas,165,Crime; Drama; História,/ee6EiUOXdvr7DvnBBEG691TNSKh.jpg,"Um relato épico e extremamente detalhado da vida do infame terrorista internacional Ilich Ramírez Sánchez, também conhecido como Carlos, o Chacal. Ele viveu várias vidas sob diversos pseudônimos, ultrapassando as complexidades da política internacional.",XXI,,2026-07-31
238,tt0068646,The Godfather,O Poderoso Chefão,1972,EUA,Francis Ford Coppola,175,Drama;Crime,/oJagOzBu9Rdd9BrciseCm3U3MCU.jpg,"Em 1945, Don Corleone é o chefe de uma mafiosa família italiana de Nova York. Ele costuma apadrinhar várias pessoas, realizando importantes favores para elas, em troca de favores futuros. Com a chegada das drogas, as famílias começam uma disputa pelo promissor mercado. Quando Corleone se recusa a facilitar a entrada dos narcóticos na cidade, não oferecendo ajuda política e policial, sua família começa a sofrer atentados para que mudem de posição. É nessa complicada época que Michael, um herói de guerra nunca envolvido nos negócios da família, vê a necessidade de proteger o seu pai e tudo o que ele construiu ao longo dos anos.",XX,Claro tv+;Oldflix;Paramount+,2026-07-31
240,tt0071562,The Godfather Part II,O Poderoso Chefão: Parte II,1974,EUA,Francis Ford Coppola,202,Drama;Crime,/3ViYPhSAPwH2avQjdMl49F8PklB.jpg,"Após a máfia matar sua família, o jovem Vito foge da sua cidade na Sicília e vai para a América. Vito luta para manter sua família. Ele mata Black Hand Fanucci, que exigia dos comerciantes uma parte dos seus ganhos. Com a morte de Fanucci, o poderio de Vito cresce, mas sua família é o que mais importa para ele. Agora baseado no Lago Tahoe, Michael planeja fazer incursões em Las Vegas e Havana instalando negócios ligados ao lazer, mas descobre que aliados como Hyman Roth estão tentando matá-lo.",XX,Globoplay;Paramount+,2026-07-31
426,tt0052357,Vertigo,Um Corpo Que Cai,1958,EUA,Alfred Hitchcock,128,Mistério;Romance;Thriller,/lzyh1lsD4Qaid6bG5zk57Y3bEM.jpg,"O ex-detetive da polícia de São Francisco, John ""Scottie"" Ferguson, se aposenta da corporação após desenvolver acrofobia e vertigem. Ele é procurado por um antigo conhecido, Gavin Elster, que o contrata para seguir sua esposa, Madeleine, cujo comportamento tem se tornado cada vez mais errático. Conforme Scottie investiga, ele se vê envolvido em um mistério complexo e perturbador que desafia suas percepções de realidade, identidade e obsessão.",XX,Oldflix,2026-07-31
3114,tt0049730,The Searchers,Rastros de Ódio,1956,EUA,John Ford,119,Faroeste,/eYeu5zK5OKYymE4mGv3o5Ov0eSB.jpg,"O veterano da Guerra Civil Ethan Edwards chega ao Texas em 1868 e encontra o seu irmão e a família dele. No dia seguinte, Comanches invadem o rancho, matam o seu irmão e Martha, a esposa dele, e raptam as duas filhas do casal. Ethan parte então em uma busca vingativa junto com o companheiro Martin, um mestiço que logo percebe que Ethan está obcecado por matar os índios. Ao encontrarem o corpo da mais velha, saem em busca da caçula, por quem procuram mais 5 anos no deserto.",XX,HBO Max;Looke;Telecine,2026-07-31
62,tt0062622,2001: A Space Odyssey,2001: Uma Odisséia no Espaço,1968,Reino Unido / EUA,Stanley Kubrick,148,Ficção científica;Mistério;Aventura,/pVCmLuATJ0lQs4Vx1zUJUN0if2A.jpg,"Desde a “Aurora do Homem” (a pré-história), um misterioso monólito negro parece emitir sinais de outra civilização, assim interferindo no nosso planeta. Quatro milhões de anos depois, no século XXI, uma equipe de astronautas liderados pelo experiente David Bowman e Frank Poole é enviada ao planeta Júpiter para investigar o enigmático monólito na nave Discovery, totalmente controlada pelo computador HAL-9000. Entretanto, no meio da viagem, HAL-9000 entra em pane e tenta assumir o controle da nave, eliminando um a um os tripulantes.",XX,HBO Max,2026-07-31
15,tt0033467,Citizen Kane,Cidadão Kane,1941,EUA,Orson Welles,119,Mistério;Drama,/2pJ2voOH3QqfgDygG6e9W48YBLt.jpg,"O magnata da imprensa Charles Foster Kane é tirado de sua mãe ainda menino e colocado sob a tutela de um rico industrial. Como resultado, cada movimento bem-intencionado, tirânico ou autodestrutivo que ele faz pelo resto da vida parece ser, de alguma forma, uma reação a esse evento profundamente traumático.",XX,Belas Artes à La Carte;HBO Max;Oldflix,2026-07-31
1578,tt0081398,Raging Bull,Touro Indomável,1980,EUA,Martin Scorsese,129,Drama;História,/lLeWJU33HgfWTnrOcaNBR5fUcF1.jpg,"O pugilista peso-médio Jake LaMotta, chamado de ""o touro do Bronx"", sobe na carreira com a mesma rapidez com que sua vida particular se degrada, graças ao seu temperamento violento e possessivo. Todos ao seu redor são afetados por seu comportamento auto-destrutivo, como seu irmão e empresário Joey LaMotta e sua esposa Vickie.",XX,MGM Plus;MGM+;MUBI,2026-07-31
829,tt0071315,Chinatown,Chinatown,1974,EUA,Roman Polanski,130,Crime;Mistério;Thriller,/kZRSP3FmOcq0xnBulqpUQngJUXY.jpg,"Contratado por uma bela socialite para investigar o caso extra-conjugal do marido dela, o detetive particular Jake Gittes é arrastado para um furacão de falsidades e enganos mortais, descobrindo uma rede de escândalos pessoais e políticos que colidem entre si.",XX,,2026-07-31
3090,tt0040897,The Treasure of the Sierra Madre,O Tesouro de Sierra Madre,1948,EUA,John Huston,126,Aventura;Drama;Faroeste,/aDx0b64VlRJt36kpDwx5CqAY2tg.jpg,"Dois americanos desempregados convencem um garimpeiro a viajar com eles para as montanhas do México em busca de ouro. Mas a natureza hostil, os bandidos locais e a ganância atrapalham a jornada.",XX,Oldflix,2026-07-31
